"x1" "x2" "y"
"8277" 0.983399 -1.21057 1
"7440" 0.743528 0.655807 0
"1760" -0.949417 0.532016 0
"2646" -0.685382 -0.868242 1
"5223" 0.098643 -1.188556 1
"9637" 1.398278 0.382889 1
"154" -1.451725 1.275288 1
"4038" -0.267087 0.911235 0
"3034" -0.569039 -0.562798 1
"8664" 1.094198 -0.104576 1
"5682" 0.239055 0.667777 0
"3033" -0.569231 -1.047903 1
"5141" 0.075572 1.478435 1
"8994" 1.199089 1.446448 1
"2594" -0.69902 -0.847999 1
"1000" -1.187961 -1.199661 1
"4086" -0.249885 0.061897 0
"6580" 0.50534 -0.324724 0
"4709" -0.054486 -1.077881 1
"3769" -0.346919 -0.598391 0
"9766" 1.430534 -0.115154 1
"5027" 0.036146 -0.280208 0
"5658" 0.231871 1.227117 1
"2690" -0.673546 0.401239 0
"8867" 1.158592 0.964315 1
"1713" -0.962503 -1.176905 1
"7832" 0.85876 0.277056 0
"4783" -0.033266 0.514051 0
"1122" -1.154412 -0.937314 1
"5922" 0.308974 1.134408 0
"8270" 0.981446 0.930288 0
"4525" -0.109439 -1.240524 1
"8514" 1.048567 1.399561 1
"9548" 1.371891 -1.030237 1
"4945" 0.01382 0.352087 0
"6680" 0.532887 1.47655 1
"9805" 1.442492 -0.550616 1
"5084" 0.056257 1.485411 1
"1551" -1.015421 -1.155337 1
"1710" -0.962771 -1.403424 1
"8108" 0.93639 -0.42117 1
"5248" 0.111293 -1.311974 1
"309" -1.402772 -0.17485 1
"3820" -0.331787 -1.415781 1
"384" -1.377383 -0.548812 1
"4286" -0.184257 1.183258 1
"3925" -0.301537 -0.107644 0
"8241" 0.973944 0.262406 0
"4280" -0.186234 1.479386 1
"6317" 0.423583 0.649545 0
"8669" 1.094727 -0.642578 1
"513" -1.340619 0.600702 1
"4971" 0.019643 0.841823 0
"89" -1.473025 -0.951174 1
"8699" 1.105217 -0.668966 1
"5440" 0.168173 0.554822 0
"6510" 0.483821 -0.983394 1
"2882" -0.614966 0.50759 0
"8905" 1.171285 0.812138 1
"3377" -0.461223 -0.599034 0
"93" -1.472318 -1.214241 1
"7617" 0.794115 -0.874791 1
"6437" 0.461271 -0.57107 0
"7373" 0.723765 1.279997 1
"4044" -0.263883 -0.445224 0
"7168" 0.666539 0.781011 0
"4882" -0.00322 0.404614 0
"6549" 0.495689 -1.397878 1
"6940" 0.602068 0.220469 0
"6207" 0.391492 1.431561 1
"6860" 0.582104 1.137595 0
"5791" 0.271989 1.18177 0
"1190" -1.135581 0.468012 0
"4640" -0.0765 0.208147 0
"6094" 0.357115 -0.754526 1
"2932" -0.600911 1.02795 0
"1515" -1.029703 0.664382 0
"9631" 1.396472 -0.717426 1
"552" -1.329598 1.433333 1
"1335" -1.088741 -0.285148 1
"9085" 1.224679 1.483785 1
"3618" -0.393066 0.235888 0
"3355" -0.469038 -0.804322 1
"7661" 0.80536 0.240053 0
"7841" 0.860439 -0.770971 1
"1111" -1.159011 -0.074589 1
"1931" -0.897925 0.713461 0
"9651" 1.401193 -0.611177 1
"4494" -0.11819 -0.162338 0
"5580" 0.208369 0.832346 0
"139" -1.457909 0.566493 1
"3546" -0.412639 1.408194 1
"3952" -0.292603 0.57913 0
"7243" 0.685754 0.714501 0
"7365" 0.721699 -1.28317 1
"5870" 0.29553 -0.816173 1
"3623" -0.39186 1.272554 1
"9626" 1.39454 1.338125 1
"1615" -0.993426 -0.78722 1
"1188" -1.136089 -1.177819 1
"4104" -0.244715 -0.119624 0
"2555" -0.711326 0.155894 0
"3002" -0.580316 -0.94601 1
"7370" 0.723105 -1.226003 1
"8042" 0.917282 -0.602191 1
"7337" 0.715441 -1.086555 1
"8966" 1.188298 0.705095 1
"3126" -0.540127 -0.608507 1
"1357" -1.079116 1.106544 1
"4371" -0.157891 1.169179 1
"7229" 0.68288 -1.474849 1
"2964" -0.589309 0.482709 0
"7579" 0.780521 -1.011598 1
"7659" 0.805173 -0.935775 1
"352" -1.385685 -1.47408 1
"6239" 0.402874 -0.082463 0
"2097" -0.844384 0.416137 0
"2399" -0.759529 0.921726 0
"5561" 0.203993 -0.638545 0
"4686" -0.06135 -0.235701 0
"9390" 1.319253 -0.744724 1
"1354" -1.079514 -0.299513 1
"2303" -0.788276 0.936832 0
"4964" 0.017836 -0.145818 0
"412" -1.369716 0.554968 1
"1695" -0.970683 0.438437 0
"6254" 0.406446 -1.457508 1
"8617" 1.080129 1.006515 1
"589" -1.31815 -1.296351 1
"7608" 0.79056 -0.732172 1
"4106" -0.244085 0.694904 0
"867" -1.231584 0.358981 1
"2108" -0.8419 0.275708 0
"1085" -1.165685 -1.439643 1
"161" -1.44962 -1.441456 1
"3484" -0.428311 1.205962 0
"1427" -1.059446 -0.658822 1
"5696" 0.241863 -0.736672 0
"9856" 1.458611 -1.370719 1
"7584" 0.782772 0.535494 0
"6133" 0.368625 0.146398 0
"9873" 1.462761 0.645469 1
"8094" 0.931865 -0.626216 1
"6587" 0.507422 -1.248722 1
"1750" -0.952527 -0.783849 1
"6241" 0.403179 0.713443 0
"2855" -0.623167 0.687052 0
"8408" 1.019889 0.522186 0
"1254" -1.112681 -0.684262 1
"1712" -0.962528 -0.28965 1
"8813" 1.141362 1.107041 1
"1255" -1.11267 -0.939244 1
"9926" 1.476414 1.399484 1
"7267" 0.693705 -1.052306 1
"496" -1.344566 0.248816 1
"9888" 1.466266 0.735701 1
"9465" 1.343651 -1.479362 1
"4186" -0.216805 -0.255421 0
"3680" -0.375592 1.188103 0
"7572" 0.777903 -0.28138 0
"961" -1.199305 -0.681581 1
"155" -1.451608 -1.364001 1
"6993" 0.618674 0.706381 0
"8370" 1.00915 0.552015 0
"7281" 0.697539 -0.511506 1
"2157" -0.827142 0.42847 0
"5595" 0.214257 1.037938 0
"8262" 0.980096 0.70857 0
"2653" -0.683242 0.555705 0
"8312" 0.994011 1.456994 1
"6343" 0.432355 1.156677 0
"9950" 1.482803 -0.811874 1
"4911" 0.004268 0.204519 0
"2116" -0.839411 0.68005 0
"1486" -1.040723 1.33615 1
"4663" -0.068468 1.116934 1
"8678" 1.097952 -0.835989 1
"3719" -0.362603 0.600088 0
"3112" -0.54569 0.39616 0
"1160" -1.144394 1.441024 1
"4094" -0.248271 -1.157944 1
"7854" 0.864 -1.013156 1
"5325" 0.131098 -0.053223 0
"8305" 0.992469 -1.043699 1
"3171" -0.526186 1.015501 0
"3117" -0.544726 -1.282374 1
"5815" 0.278946 -0.4929 0
"4332" -0.172057 0.265856 0
"821" -1.244538 0.076306 1
"6186" 0.385261 -0.753503 1
"212" -1.435647 -0.37798 1
"8051" 0.91947 -0.734753 1
"8271" 0.981967 0.594352 0
"6332" 0.427843 0.487587 0
"3469" -0.435822 -0.860278 1
"8823" 1.144545 0.205851 1
"8546" 1.059438 0.328352 0
"794" -1.252688 0.999544 1
"2192" -0.819886 0.478209 0
"9712" 1.418012 0.57264 1
"7551" 0.772181 0.252194 0
"6717" 0.539846 0.175532 0
"6170" 0.380514 -1.317743 1
"9744" 1.426352 -0.039393 1
"314" -1.402045 -0.934154 1
"4054" -0.260733 1.318395 1
"4639" -0.077044 -0.537276 0
"9126" 1.234064 -0.475793 1
"9906" 1.47222 -0.13525 1
"2240" -0.805863 0.39017 0
"3937" -0.296768 -1.047469 1
"3409" -0.451703 -1.004965 1
"169" -1.447283 -1.191913 1
"3501" -0.423738 0.392169 0
"9960" 1.487676 -1.439206 1
"8336" 1.000703 -0.36019 1
"5227" 0.09925 1.165741 1
"4335" -0.171717 -0.443631 0
"8452" 1.031688 0.781379 0
"3451" -0.44196 0.171367 0
"8524" 1.050875 -1.225654 1
"1875" -0.915549 1.448145 1
"7946" 0.888888 -0.845253 1
"9122" 1.23308 0.501534 1
"6175" 0.38115 0.164922 0
"8057" 0.920815 1.161678 1
"5855" 0.291117 -0.270985 0
"9949" 1.482314 -1.179021 1
"1356" -1.079116 0.591556 0
"3374" -0.461414 -1.237257 1
"9433" 1.332431 -0.330542 1
"1661" -0.979056 -0.961895 1
"6171" 0.380617 -0.865701 1
"8292" 0.988114 1.133716 1
"7468" 0.750578 1.324283 1
"293" -1.408011 0.094654 1
"3475" -0.430529 0.775466 0
"8849" 1.152648 -0.063529 1
"5380" 0.151836 0.101918 0
"5078" 0.054029 -1.098051 1
"3673" -0.377345 -0.623358 0
"524" -1.337054 -0.918635 1
"6115" 0.363385 1.323989 1
"5221" 0.098449 0.543394 0
"8429" 1.02535 -0.12908 1
"9202" 1.258213 -0.498017 1
"9995" 1.498532 -0.006315 1
"2784" -0.642199 1.41521 1
"4327" -0.174504 0.674299 0
"9973" 1.490123 -1.439124 1
"6761" 0.551627 0.860231 0
"5756" 0.261112 0.990878 0
"9782" 1.435117 1.459929 1
"2175" -0.82302 1.063222 0
"2585" -0.701623 1.499081 1
"9934" 1.478173 1.230285 1
"6687" 0.534413 -1.304658 1
"787" -1.255402 -0.017671 1
"5951" 0.317199 -0.272994 0
"9769" 1.430967 -1.098368 1
"8460" 1.033245 -0.093371 1
"2410" -0.754317 1.471806 1
"8961" 1.187274 0.815797 1
"6231" 0.399534 -0.985223 1
"6688" 0.534445 0.466005 0
"4919" 0.006815 1.06359 1
"9170" 1.250523 -0.599203 1
"5395" 0.154687 0.550389 0
"9442" 1.336252 0.621944 1
"8016" 0.909402 -1.337951 1
"3357" -0.468288 -0.82105 1
"901" -1.221518 -1.016796 1
"9635" 1.397372 0.600817 1
"2900" -0.60866 0.248001 0
"3688" -0.372076 0.757429 0
"2219" -0.812826 0.442853 0
"7385" 0.726674 -0.18644 0
"4517" -0.112343 -0.225907 0
"9886" 1.465587 -0.737384 1
"3534" -0.414583 -1.103224 1
"9089" 1.225195 1.248561 1
"7231" 0.683453 0.14413 0
"2966" -0.588917 0.515181 0
"1320" -1.094965 -0.985549 1
"3252" -0.50177 0.522429 0
"4244" -0.196764 -0.799967 0
"9619" 1.391589 0.266693 1
"6080" 0.35306 0.601976 0
"5643" 0.226837 0.643378 0
"2048" -0.861846 0.306665 0
"5592" 0.212803 -1.345938 1
"5906" 0.304004 0.656152 0
"4022" -0.272953 -0.89672 1
"2128" -0.834607 -1.267897 1
"8537" 1.056584 -0.877186 1
"3159" -0.530609 -0.58396 1
"3800" -0.337468 -0.131171 0
"3071" -0.558664 -0.845676 1
"1324" -1.093424 -0.771861 1
"5089" 0.057721 1.200511 1
"5147" 0.076415 -0.451702 0
"8932" 1.177443 -1.206491 1
"9794" 1.439568 -1.369062 1
"7206" 0.675846 -0.717735 1
"1114" -1.157732 -0.278689 1
"2235" -0.80824 0.511572 0
"9257" 1.277485 -0.56732 1
"7275" 0.69647 -1.293482 1
"4747" -0.043684 -0.290502 0
"5968" 0.321843 -0.534136 0
"1969" -0.885128 0.357937 0
"4264" -0.191334 1.349271 1
"4547" -0.100554 1.299303 1
"6277" 0.413188 -1.166589 1
"1941" -0.894575 0.540942 0
"2874" -0.618101 0.69647 0
"914" -1.217832 0.535893 1
"3011" -0.577613 -1.157886 1
"389" -1.376354 1.181827 1
"9561" 1.375266 0.336755 1
"7567" 0.776608 -0.237789 0
"7240" 0.684934 -0.520055 1
"1299" -1.09904 -0.209649 1
"8231" 0.969915 -1.213318 1
"6123" 0.365419 -0.072513 0
"2275" -0.795237 -1.180393 1
"209" -1.436305 0.160554 1
"172" -1.446707 0.775694 1
"219" -1.432514 -0.619034 1
"1300" -1.099009 1.497524 1
"2423" -0.750014 -0.009535 0
"9616" 1.390166 -0.984006 1
"7238" 0.684903 -1.062927 1
"5287" 0.122514 1.151371 1
"9348" 1.306928 -0.450703 1
"3496" -0.42474 -0.736345 1
"9754" 1.427802 0.840049 1
"2622" -0.691157 -1.236649 1
"7591" 0.784686 -0.330932 1
"2677" -0.675667 -1.316071 1
"1318" -1.095356 -0.736668 1
"7582" 0.781139 -0.614785 1
"2078" -0.85109 -0.908939 1
"909" -1.218569 -1.250704 1
"2064" -0.854255 -1.064578 1
"1129" -1.153246 -1.081741 1
"6356" 0.438179 0.89142 0
"5006" 0.031099 0.801983 0
"6036" 0.339963 1.263337 1
"9997" 1.499012 1.444314 1
"2033" -0.864569 0.757071 0
"1956" -0.888921 -0.474947 1
"6841" 0.575388 -0.292401 0
"6270" 0.410465 -0.814719 1
"9458" 1.34105 1.252369 1
"6567" 0.501726 1.44012 1
"4265" -0.19113 0.765903 0
"1285" -1.103581 -1.401056 1
"9625" 1.394102 0.952611 1
"393" -1.375423 0.961152 1
"4767" -0.037629 -0.276583 0
"1183" -1.137597 -0.611328 1
"3139" -0.537715 1.196492 0
"6672" 0.530402 -0.845395 1
"6074" 0.351612 -0.494349 0
"7771" 0.83962 -0.929518 1
"6169" 0.380411 -0.224222 0
"5559" 0.203025 -0.21429 0
"1165" -1.142614 0.004679 1
"3707" -0.367719 0.669627 0
"1794" -0.940987 0.914034 0
"7609" 0.790585 -1.241955 1
"2893" -0.611455 -1.001878 1
"5082" 0.055153 1.401768 1
"6180" 0.382808 -0.5792 0
"2106" -0.842373 -0.113961 0
"4083" -0.250407 1.048544 0
"1939" -0.894986 -0.447464 1
"2379" -0.768064 -1.360877 1
"1368" -1.075856 0.622443 0
"2990" -0.582826 -0.198017 0
"7527" 0.76649 0.794989 0
"3315" -0.481753 -0.936663 1
"4684" -0.062073 -0.821945 0
"4099" -0.246943 -0.033757 0
"6715" 0.539307 -1.039661 1
"1282" -1.104409 0.091414 1
"7559" 0.774308 -0.820495 1
"9263" 1.279217 1.175945 1
"2725" -0.666866 0.35399 0
"6553" 0.497088 0.790122 0
"5094" 0.059561 -0.50567 0
"3889" -0.312137 0.002247 0
"9222" 1.264645 1.416242 1
"7020" 0.625742 -1.217129 1
"2079" -0.850993 -0.932998 1
"2004" -0.871925 0.87074 0
"8078" 0.927946 -1.098809 1
"600" -1.315767 -1.052131 1
"3508" -0.422342 -0.564646 0
"3418" -0.449062 -0.364842 0
"1908" -0.903972 0.362349 0
"969" -1.196546 0.916996 1
"9987" 1.495846 -1.30403 1
"856" -1.235135 0.152229 1
"7982" 0.899154 -0.969117 1
"1891" -0.908443 1.258585 1
"8187" 0.957481 -1.452062 1
"512" -1.340631 -0.867157 1
"8238" 0.971823 1.226804 1
"5136" 0.074129 1.420098 1
"2733" -0.663826 0.061798 0
"9484" 1.349772 -0.228994 1
"5613" 0.217933 -1.417128 1
"826" -1.242511 -1.009523 1
"6007" 0.333703 -0.01769 0
"1605" -0.997699 -0.665364 1
"6696" 0.536118 -1.09715 1
"6661" 0.526186 0.358526 0
"7888" 0.872953 0.553867 0
"6512" 0.484837 -0.041562 0
"2631" -0.68996 -0.160327 0
"4683" -0.062384 -0.278561 0
"7106" 0.645258 -0.740326 1
"792" -1.252955 -0.629157 1
"1547" -1.017061 1.033295 1
"3048" -0.56464 -1.246063 1
"9490" 1.351215 -0.100675 1
"8808" 1.140568 0.840891 1
"9749" 1.42683 -0.714928 1
"9334" 1.302517 -1.448531 1
"6610" 0.514006 -1.297508 1
"8153" 0.94647 0.88181 0
"9762" 1.429763 0.325806 1
"7215" 0.67888 -0.623808 1
"8074" 0.926958 1.029993 0
"6013" 0.334795 -0.811504 1
"6698" 0.536893 1.466772 1
"9742" 1.42607 0.665179 1
"2387" -0.765869 -1.104435 1
"6659" 0.526038 0.440336 0
"6768" 0.554823 0.549914 0
"9862" 1.461024 -0.73499 1
"7125" 0.650908 -0.852589 1
"745" -1.269975 1.308711 1
"3614" -0.395077 1.387777 1
"4289" -0.183939 1.385592 1
"3428" -0.446945 0.891264 0
"7392" 0.729006 1.154976 0
"2752" -0.659578 1.073846 0
"4777" -0.034211 -0.925809 0
"1034" -1.178306 1.081875 1
"5408" 0.15745 0.568412 0
"6487" 0.474951 1.223974 0
"9723" 1.420667 1.483852 1
"3118" -0.544457 0.318382 0
"9707" 1.417276 0.605057 1
"777" -1.258133 1.179511 1
"1902" -0.906487 0.799975 0
"6538" 0.492965 -0.955107 1
"7184" 0.670706 -1.368428 1
"854" -1.235302 0.814441 1
"7074" 0.636909 -0.748255 1
"2269" -0.797685 -1.236528 1
"2831" -0.630341 -1.402337 1
"6871" 0.585495 1.339208 1
"9892" 1.467608 -0.994042 1
"6684" 0.534104 0.126623 0
"9359" 1.309603 -1.320882 1
"8498" 1.043915 0.360552 0
"5907" 0.304684 -1.454185 1
"3098" -0.54854 0.242491 0
"4557" -0.098112 1.071715 0
"7529" 0.766866 0.499803 0
"9155" 1.245861 -0.869606 1
"611" -1.312472 0.935516 1
"9803" 1.442036 0.315331 1
"4769" -0.037001 0.965219 0
"7943" 0.8884 -0.02396 0
"6196" 0.387956 0.869852 0
"1263" -1.11026 -1.286882 1
"1697" -0.969679 -0.531898 1
"1224" -1.124041 1.303926 1
"2764" -0.650866 -0.998642 1
"506" -1.34159 1.101472 1
"6844" 0.576032 -0.054428 0
"8076" 0.927232 0.254156 0
"947" -1.205472 0.215948 1
"8280" 0.98388 -0.686172 1
"8860" 1.155982 0.967073 1
"1026" -1.180062 -1.039056 1
"8744" 1.118624 0.34806 0
"399" -1.372985 -0.319359 1
"8350" 1.00359 1.13589 1
"6776" 0.557199 -0.800392 1
"5989" 0.328975 0.536772 0
"9276" 1.282579 0.268054 1
"4790" -0.030161 1.391632 1
"9282" 1.284274 -0.605438 1
"1134" -1.151322 -1.190638 1
"3172" -0.52608 0.953425 0
"4988" 0.023736 -1.23118 1
"7834" 0.859052 -0.759919 1
"8297" 0.989601 0.966797 0
"8250" 0.976656 0.693812 0
"957" -1.200785 0.101586 1
"2253" -0.802752 -0.457035 1
"3323" -0.47886 -0.457185 0
"1399" -1.066333 0.570104 0
"5790" 0.271665 0.905425 0
"7158" 0.661947 1.483871 1
"6379" 0.443821 0.813721 0
"5363" 0.147152 0.530503 0
"8145" 0.944348 -0.413901 1
"7403" 0.732249 0.950522 0
"3585" -0.404732 -0.751785 1
"4812" -0.024146 -1.425077 1
"6452" 0.466811 1.45504 1
"3755" -0.351053 -1.181228 1
"2181" -0.821574 -1.39273 1
"1206" -1.131046 1.410046 1
"1489" -1.039191 -1.404268 1
"7287" 0.700803 -1.362188 1
"2449" -0.742444 1.049866 0
"6924" 0.598093 -0.118085 0
"8992" 1.198988 -1.358235 1
"5743" 0.259088 0.001011 0
"6132" 0.368525 -1.09621 1
"5446" 0.169974 1.466065 1
"5003" 0.029232 1.306268 1
"5088" 0.057673 1.434422 1
"2459" -0.741188 0.970056 0
"3581" -0.405751 1.080736 0
"637" -1.303575 -1.158379 1
"392" -1.375647 -0.772963 1
"6582" 0.50575 1.145177 0
"5547" 0.199238 0.69902 0
"4944" 0.013665 -0.85283 0
"1722" -0.96122 -0.035925 0
"2014" -0.870237 -0.127436 0
"6630" 0.519245 -0.310698 0
"5739" 0.258279 -0.024295 0
"1225" -1.123835 -0.111285 1
"1860" -0.918926 -0.912438 1
"6589" 0.507466 -0.515201 0
"7316" 0.707386 -0.69984 1
"7437" 0.742577 1.468196 1
"4072" -0.254515 -1.326615 1
"5273" 0.118301 -1.303469 1
"2839" -0.628534 1.413824 1
"4066" -0.256607 -1.207468 1
"2706" -0.670513 -0.96685 1
"6501" 0.481915 1.217759 0
"6978" 0.614518 0.039867 0
"9501" 1.354212 -0.67649 1
"8503" 1.044529 0.420819 0
"2277" -0.794895 -0.324146 1
"7467" 0.750546 0.369041 0
"9680" 1.410084 0.645956 1
"8690" 1.101929 1.266476 1
"7377" 0.724449 -1.200926 1
"1294" -1.100317 0.02613 1
"6586" 0.507409 1.024412 0
"6975" 0.613091 0.772571 0
"8795" 1.136321 -0.409093 1
"4009" -0.27626 1.200903 1
"6541" 0.493247 -0.78088 1
"1241" -1.119642 -1.139075 1
"4182" -0.218513 -0.816032 1
"2291" -0.791198 1.188856 1
"6750" 0.548574 0.880842 0
"1042" -1.176427 -0.912848 1
"1414" -1.062624 -1.339303 1
"7752" 0.833427 -0.793476 1
"1470" -1.046991 -0.560467 1
"6450" 0.466335 -0.871273 1
"8606" 1.075656 1.429566 1
"7726" 0.825334 -0.853943 1
"9175" 1.25187 -0.433276 1
"1495" -1.036431 -1.436693 1
"3414" -0.450524 0.083272 0
"899" -1.222178 0.073686 1
"4425" -0.14439 1.368254 1
"8707" 1.106444 -0.160986 1
"4173" -0.221394 -1.09028 1
"1516" -1.028798 0.160567 0
"955" -1.201362 -0.206804 1
"4012" -0.275479 -0.434415 0
"3207" -0.514852 -1.362833 1
"5593" 0.213744 0.448613 0
"5892" 0.302007 1.388884 1
"3757" -0.350688 0.450324 0
"8893" 1.165727 -0.641787 1
"659" -1.293342 0.159251 1
"5331" 0.132496 0.05093 0
"3515" -0.420651 1.33521 1
"6474" 0.472288 1.491735 1
"3317" -0.48104 -0.844234 1
"6484" 0.474496 1.319033 1
"4067" -0.256586 -1.212645 1
"7427" 0.740479 -1.471755 1
"8315" 0.994915 0.973943 0
"1308" -1.09754 1.295067 1
"5690" 0.24052 -0.457191 0
"2794" -0.640249 -1.153867 1
"7247" 0.687094 -0.77945 1
"9710" 1.417745 0.190538 1
"7655" 0.803635 0.276431 0
"8747" 1.12011 1.402091 1
"2019" -0.868695 0.156687 0
"3155" -0.532129 1.018477 0
"1597" -0.999761 1.460606 1
"2908" -0.607422 -0.38788 0
"1388" -1.069586 0.367977 0
"2093" -0.846446 0.328346 0
"180" -1.444758 -0.389093 1
"651" -1.296551 0.681445 1
"6643" 0.522378 -1.17021 1
"5835" 0.284462 -0.3405 0
"6315" 0.422746 1.033115 0
"8295" 0.989261 -0.097157 1
"6039" 0.340249 -1.204281 1
"6105" 0.360866 -1.080109 1
"9050" 1.214311 0.670836 1
"6962" 0.609522 0.368657 0
"5841" 0.287475 1.32311 1
"6922" 0.597709 1.425058 1
"2623" -0.691107 0.4452 0
"3593" -0.402351 -0.495474 0
"1176" -1.138472 1.248213 1
"977" -1.193847 0.920258 1
"2955" -0.592847 0.108184 0
"3429" -0.44684 -0.55581 0
"8830" 1.146324 -0.73291 1
"7963" 0.894506 -1.120465 1
"5260" 0.1156 -1.182466 1
"3858" -0.322362 0.244696 0
"8198" 0.961077 1.352267 1
"7055" 0.632773 1.285029 1
"9395" 1.31982 1.151578 1
"1440" -1.054965 -0.817743 1
"2130" -0.833982 0.774274 0
"5069" 0.049699 -0.794799 0
"8726" 1.112801 -0.991733 1
"8038" 0.916299 1.044837 0
"5564" 0.204716 -0.281418 0
"5901" 0.303116 -1.125931 1
"5523" 0.192833 -1.05063 1
"2005" -0.87175 -0.670628 1
"6292" 0.416012 -0.214172 0
"8300" 0.991401 -0.482186 1
"521" -1.337711 -1.082564 1
"9445" 1.337038 -0.580841 1
"6706" 0.538107 -0.238987 0
"9520" 1.364145 -0.311046 1
"7431" 0.741309 0.405851 0
"6772" 0.55654 -0.704964 1
"5172" 0.085144 -0.964861 1
"4583" -0.092532 0.057854 0
"9304" 1.293908 0.017989 1
"1409" -1.063666 1.207614 1
"9077" 1.221395 -0.800211 1
"1980" -0.880561 0.273208 0
"2480" -0.735638 -0.273364 0
"5893" 0.302296 -0.270549 0
"634" -1.304783 0.480467 1
"8232" 0.970307 0.996899 0
"4124" -0.23636 -0.499634 0
"6982" 0.615826 -0.450703 0
"2597" -0.697691 1.48154 1
"4582" -0.092808 0.892562 0
"2754" -0.65793 -0.595353 1
"9839" 1.454564 -0.438346 1
"7795" 0.845874 -0.130929 0
"9675" 1.408446 0.511087 1
"6858" 0.581535 1.074772 0
"9721" 1.420145 -0.863642 1
"8751" 1.122776 -0.185854 1
"1083" -1.166097 -0.851876 1
"3230" -0.509618 -0.823979 1
"3809" -0.334781 -1.380738 1
"5092" 0.059184 -1.354662 1
"6016" 0.335409 1.434227 1
"966" -1.197981 -0.679245 1
"1337" -1.087538 -0.504047 1
"3948" -0.293646 0.653241 0
"816" -1.248063 0.99468 1
"1538" -1.020104 -0.268083 1
"8265" 0.980444 -1.184471 1
"6428" 0.457965 0.480167 0
"2446" -0.743062 1.320372 1
"3583" -0.405466 0.315945 0
"937" -1.210879 -0.940292 1
"8128" 0.940022 1.47934 1
"3009" -0.5781 -0.001813 0
"4057" -0.259858 -1.108748 1
"3750" -0.35268 -0.161211 0
"2652" -0.683885 0.407407 0
"4912" 0.004385 1.326467 1
"9350" 1.307274 0.064631 1
"9252" 1.274759 -0.558552 1
"9429" 1.331237 -0.568067 1
"3625" -0.391307 -0.834476 1
"7395" 0.729519 -0.93998 1
"8342" 1.002284 1.088491 1
"1391" -1.068107 -1.497935 1
"6641" 0.5221 -1.21489 1
"2833" -0.629592 0.042767 0
"1021" -1.180717 -0.243712 1
"1826" -0.928535 0.727924 0
"3349" -0.470972 0.906915 0
"6593" 0.508613 -1.151168 1
"2866" -0.620695 -1.232627 1
"3580" -0.405756 0.034827 0
"718" -1.276587 0.438859 1
"6845" 0.57642 -0.318479 0
"4353" -0.16606 -0.00637 0
"7786" 0.843722 0.485718 0
"7487" 0.756453 0.253187 0
"5259" 0.115311 0.839557 0
"6318" 0.42363 0.420737 0
"82" -1.475915 1.331195 1
"1061" -1.171295 -1.486876 1
"4942" 0.012985 -0.292409 0
"3439" -0.444614 -0.013988 0
"1376" -1.07313 0.711075 0
"5366" 0.147536 -1.347378 1
"7890" 0.873346 1.059202 0
"9836" 1.453369 -1.023977 1
"3879" -0.314298 -1.31507 1
"5458" 0.173653 -0.300828 0
"8041" 0.916947 0.851077 0
"8885" 1.16295 -0.62224 1
"2083" -0.850481 -1.423054 1
"8914" 1.174133 0.969644 1
"7070" 0.636013 0.289417 0
"5305" 0.125771 0.980201 0
"2458" -0.741191 1.33162 1
"75" -1.47955 -0.835357 1
"2148" -0.828744 -0.857869 1
"6769" 0.554985 0.98752 0
"9525" 1.364609 -0.230631 1
"5956" 0.317522 0.257249 0
"5555" 0.201427 -1.314204 1
"3289" -0.488563 -1.113744 1
"579" -1.320965 1.124823 1
"8447" 1.030169 1.048622 1
"4443" -0.137335 1.271319 1
"7880" 0.869533 1.111526 0
"7308" 0.704956 1.241321 1
"2745" -0.661056 -1.175402 1
"499" -1.34313 0.937507 1
"2477" -0.736541 1.241975 1
"6916" 0.595793 0.263171 0
"7101" 0.6441 -0.02484 0
"7718" 0.822632 0.713648 0
"7979" 0.898941 -0.048765 0
"3223" -0.510917 -1.082932 1
"3533" -0.414669 0.711128 0
"543" -1.331902 0.433299 1
"6147" 0.373731 0.769192 0
"444" -1.361443 0.412485 1
"5348" 0.139218 -0.652554 0
"7693" 0.8142 -1.42709 1
"3200" -0.518461 -1.068474 1
"763" -1.263125 -0.379296 1
"1240" -1.1201 0.205918 1
"358" -1.383475 -1.153739 1
"9309" 1.295636 0.484312 1
"8472" 1.036413 -1.427055 1
"3474" -0.431952 0.144945 0
"2404" -0.758428 1.386629 1
"9664" 1.40548 0.632277 1
"4713" -0.054024 0.463136 0
"1612" -0.994434 -0.947453 1
"1981" -0.88046 -0.336141 1
"2765" -0.650744 -0.653974 1
"2628" -0.690139 0.579738 0
"7806" 0.849594 0.257008 0
"8398" 1.016117 -0.156591 1
"6070" 0.350791 0.760702 0
"6600" 0.5112 -1.435735 1
"7288" 0.700903 0.149213 0
"4134" -0.233056 -1.34549 1
"3134" -0.539002 0.392231 0
"8938" 1.179187 0.687601 1
"8214" 0.965073 1.072739 1
"5954" 0.317302 0.05087 0
"2012" -0.870313 -0.413135 1
"2863" -0.621307 -0.484914 0
"9421" 1.327808 -0.954347 1
"8179" 0.954837 1.134316 1
"9816" 1.446884 0.887412 1
"7048" 0.631778 0.015777 0
"3660" -0.381323 -0.478442 0
"3520" -0.419235 -0.143152 0
"4478" -0.124377 0.337378 0
"6448" 0.465879 -0.145805 0
"8283" 0.984192 0.346405 0
"1780" -0.945018 -0.480348 1
"3430" -0.446796 -1.388911 1
"7645" 0.800111 1.105461 0
